Wavelength,Transmission,Interpolated_Intensity,Expected_Counts
4.038076727999999775e+02,0.000000000000000000e+00,3.688558148089470285e-08,0.000000000000000000e+00
4.038160674999999742e+02,2.091000000000000198e-11,3.690679407640551650e-08,7.717210641376394418e-19
4.038244722000000024e+02,0.000000000000000000e+00,3.692803194094986750e-08,0.000000000000000000e+00
4.038328668999999991e+02,4.250000000000000672e-12,3.694924453646068777e-08,1.570342892799579456e-19
4.038412617000000182e+02,1.037000000000000044e-11,3.697045738466189073e-08,3.833836430789437994e-19
4.038496564000000149e+02,1.037000000000000044e-11,3.699166998017271100e-08,3.836036176943910180e-19
4.038580610999999863e+02,0.000000000000000000e+00,3.701290784471691641e-08,0.000000000000000000e+00
4.038664258000000018e+02,2.429999999999999945e-11,3.703404463312742906e-08,8.999272845849964737e-19
4.038748206000000209e+02,0.000000000000000000e+00,3.705525748132863864e-08,0.000000000000000000e+00
4.038832153000000176e+02,1.478999999999999817e-11,3.707647007683945891e-08,5.483609924364555450e-19
4.038916100000000142e+02,5.363999999999999520e-11,3.709768267235027257e-08,1.989919698544868516e-18
4.039000148000000081e+02,0.000000000000000000e+00,3.711892078958486728e-08,0.000000000000000000e+00
4.039084095000000048e+02,9.919999999999999736e-12,3.714013338509568755e-08,3.684301231801491965e-19
4.039167742000000203e+02,3.114000000000000181e-11,3.716127017350620020e-08,1.157201953202983146e-18
4.039251689000000169e+02,3.168000000000000072e-11,3.718248276901701386e-08,1.177941054122458955e-18
4.039335737000000108e+02,3.999999999999999920e-12,3.720372088625161519e-08,1.488148835450064590e-19
4.039419684000000075e+02,0.000000000000000000e+00,3.722493348176242885e-08,0.000000000000000000e+00
4.039503331000000230e+02,2.575999999999999686e-11,3.724607027017294150e-08,9.594587701596548318e-19
4.039587278000000197e+02,3.774000000000000357e-11,3.726728286568376177e-08,1.406467255350905334e-18
4.039671225999999820e+02,0.000000000000000000e+00,3.728849571388482576e-08,0.000000000000000000e+00
4.039755273000000102e+02,0.000000000000000000e+00,3.730973357842917676e-08,0.000000000000000000e+00
4.039838920000000257e+02,3.774000000000000357e-11,3.733087036683968940e-08,1.408867047644530107e-18
4.039922867000000224e+02,4.250000000000000672e-12,3.735208296235050968e-08,1.587463525899897016e-19
4.040006814999999847e+02,0.000000000000000000e+00,3.737329581055157367e-08,0.000000000000000000e+00
4.040090862000000129e+02,1.775999999999999864e-11,3.739453367509591805e-08,6.641269180697034359e-19
4.040174508999999716e+02,1.376000000000000114e-11,3.741567046350629173e-08,5.148396255778466401e-19
4.040258456000000251e+02,0.000000000000000000e+00,3.743688305901725097e-08,0.000000000000000000e+00
4.040342403999999874e+02,1.567999999999999781e-11,3.745809590721831496e-08,5.873429438251831106e-19
4.040426051000000029e+02,0.000000000000000000e+00,3.747923269562882761e-08,0.000000000000000000e+00
4.040510097999999743e+02,7.839999999999998905e-12,3.750047056017303302e-08,2.940036891917565230e-19
4.040594045999999935e+02,1.887000000000000179e-11,3.752168340837424260e-08,7.080341659160220084e-19
4.040677992999999901e+02,0.000000000000000000e+00,3.754289600388506287e-08,0.000000000000000000e+00
4.040761640000000057e+02,0.000000000000000000e+00,3.756403279229557552e-08,0.000000000000000000e+00
4.040845686999999771e+02,1.275000000000000121e-11,3.758527065683977431e-08,4.792122008747072055e-19
4.040929333999999926e+02,1.484999999999999913e-11,3.760640744525029358e-08,5.584551505619668205e-19
4.041013282000000117e+02,0.000000000000000000e+00,3.762762029345150316e-08,0.000000000000000000e+00
4.041097229000000084e+02,8.500000000000001344e-12,3.764883288896231681e-08,3.200150795561797391e-19
4.041180876000000239e+02,0.000000000000000000e+00,3.766996967737282946e-08,0.000000000000000000e+00
4.041264924000000178e+02,3.168000000000000072e-11,3.769120779460743080e-08,1.194057462933163456e-18
4.041348871000000145e+02,7.999999999999999839e-12,3.771242039011824445e-08,3.016993631209459721e-19
4.041432517999999732e+02,1.376000000000000114e-11,3.773355717852861152e-08,5.192137467765537459e-19
4.041516465000000267e+02,1.791999999999999796e-11,3.775476977403957737e-08,6.765654743507891497e-19
4.041600111999999854e+02,1.584000000000000036e-11,3.777590656244994444e-08,5.983703599492070874e-19
4.041684159999999792e+02,2.383999999999999858e-11,3.779714467968453915e-08,9.010839291636792657e-19
4.041768106999999759e+02,0.000000000000000000e+00,3.781835727519535943e-08,0.000000000000000000e+00
4.041851753999999914e+02,0.000000000000000000e+00,3.783949406360587208e-08,0.000000000000000000e+00
4.041935702000000106e+02,0.000000000000000000e+00,3.786070691180708165e-08,0.000000000000000000e+00
4.042019349000000261e+02,2.783999999999999770e-11,3.788184370021759430e-08,1.054630528614057809e-18
4.042103395999999975e+02,1.775999999999999864e-11,3.790308156476179971e-08,6.731587285901695480e-19
4.042187043000000131e+02,3.078000000000000254e-11,3.792421835317231236e-08,1.167307440910643852e-18
4.042270990999999754e+02,0.000000000000000000e+00,3.794543120137337636e-08,0.000000000000000000e+00
4.042354637999999909e+02,8.500000000000001344e-12,3.796656798978388901e-08,3.227158279131630900e-19
4.042438685000000191e+02,0.000000000000000000e+00,3.798780585432824000e-08,0.000000000000000000e+00
4.042522331999999778e+02,1.584000000000000036e-11,3.800894264273860707e-08,6.020616514609795630e-19
4.042606279999999970e+02,2.976000000000000244e-11,3.803015549093981664e-08,1.131777427410369024e-18
4.042689927000000125e+02,1.200000000000000057e-11,3.805129227935032929e-08,4.566155073522039388e-19
4.042773874000000092e+02,5.919999999999999816e-12,3.807250487486114957e-08,2.253892288591780018e-19
4.042857620999999995e+02,8.330000000000000250e-12,3.809366693230504736e-08,3.173202455461010769e-19
4.042941569000000186e+02,0.000000000000000000e+00,3.811487978050625693e-08,0.000000000000000000e+00
4.043025215999999773e+02,2.959999999999999989e-11,3.813601656891662400e-08,1.128826090439931973e-18
4.043109162999999739e+02,7.999999999999999839e-12,3.815722916442744427e-08,3.052578333154195547e-19
4.043192809999999895e+02,1.478999999999999817e-11,3.817836595283795692e-08,5.646580324424733197e-19
4.043276857999999834e+02,1.859999999999999910e-11,3.819960407007255164e-08,7.105126357033494004e-19
4.043360504999999989e+02,4.943999999999999290e-11,3.822074085848306429e-08,1.889633428043402490e-18
4.043444451999999956e+02,9.299999999999999550e-12,3.824195345399388456e-08,3.556501671221430892e-19
4.043528099000000111e+02,0.000000000000000000e+00,3.826309024240439721e-08,0.000000000000000000e+00
4.043611746999999923e+02,4.250000000000000672e-12,3.828422728350516020e-08,1.627079659548969512e-19
4.043695794000000205e+02,0.000000000000000000e+00,3.830546514804950457e-08,0.000000000000000000e+00
4.043779440999999792e+02,9.919999999999999736e-12,3.832660193645987826e-08,3.801998912096819858e-19
4.043863388999999984e+02,0.000000000000000000e+00,3.834781478466108783e-08,0.000000000000000000e+00
4.043947036000000139e+02,5.550000000000000383e-12,3.836895157307160048e-08,2.129476812305473967e-19
4.044030682999999726e+02,3.343999999999999645e-11,3.839008836148196755e-08,1.283764554807956870e-18
4.044114730000000009e+02,2.176000000000000098e-11,3.841132622602631854e-08,8.358304586783327129e-19
4.044198377000000164e+02,0.000000000000000000e+00,3.843246301443683119e-08,0.000000000000000000e+00
4.044282324999999787e+02,0.000000000000000000e+00,3.845367586263789519e-08,0.000000000000000000e+00
4.044365971999999942e+02,0.000000000000000000e+00,3.847481265104840784e-08,0.000000000000000000e+00
4.044449619000000098e+02,5.919999999999999816e-12,3.849594943945892049e-08,2.278960206815968151e-19
4.044533667000000037e+02,0.000000000000000000e+00,3.851718755669352182e-08,0.000000000000000000e+00
4.044617314000000192e+02,5.550000000000000383e-12,3.853832434510403447e-08,2.138877001153274004e-19
4.044700960999999779e+02,1.484999999999999913e-11,3.855946113351440154e-08,5.726079978326888109e-19
4.044784907999999746e+02,1.183999999999999963e-11,3.858067372902521519e-08,4.567951769516585715e-19
4.044868556000000126e+02,0.000000000000000000e+00,3.860181077012612376e-08,0.000000000000000000e+00
4.044952303000000029e+02,9.299999999999999550e-12,3.862297282757002817e-08,3.591936472964012323e-19
4.045036249999999995e+02,1.539999999999999981e-11,3.864418542308084182e-08,5.951204555154449603e-19
4.045119897000000151e+02,0.000000000000000000e+00,3.866532221149135447e-08,0.000000000000000000e+00
4.045203544999999963e+02,2.955000000000000394e-11,3.868645925259211085e-08,1.143184870914096943e-18
4.045287192000000118e+02,3.600000000000000008e-12,3.870759604100263011e-08,1.393473457476094705e-19
4.045371238999999832e+02,1.203999999999999959e-11,3.872883390554683552e-08,4.662951602227839080e-19
4.045454885999999988e+02,3.314999999999999668e-11,3.874997069395734817e-08,1.284561528504685894e-18
4.045538533999999800e+02,2.025000000000000116e-11,3.877110773505810455e-08,7.851149316349266298e-19
4.045622180999999955e+02,1.290000000000000198e-11,3.879224452346861720e-08,5.004199543527452495e-19
4.045706127999999921e+02,0.000000000000000000e+00,3.881345711897943747e-08,0.000000000000000000e+00
4.045789874999999824e+02,1.679999999999999910e-12,3.883461917642334187e-08,6.524216021639121200e-20
4.045873523000000205e+02,3.750000000000000783e-12,3.885575621752424383e-08,1.457090858157159425e-19
4.045957169999999792e+02,1.650000000000000118e-11,3.887689300593461089e-08,6.414687345979211341e-19
4.046041116999999758e+02,1.484999999999999913e-11,3.889810560144543117e-08,5.776368681814646052e-19
4.046124763999999914e+02,4.325999999999999459e-11,3.891924238985594382e-08,1.683646425785167882e-18
4.046208512000000042e+02,7.349999999999999176e-12,3.894040469999023753e-08,2.862119745449282011e-19
4.046292159000000197e+02,0.000000000000000000e+00,3.896154148840075018e-08,0.000000000000000000e+00
4.046375805999999784e+02,2.414999999999999868e-11,3.898267827681111724e-08,9.414316803849883667e-19
4.046459752999999751e+02,0.000000000000000000e+00,3.900389087232193752e-08,0.000000000000000000e+00
4.046543401000000131e+02,5.550000000000000383e-12,3.902502791342284609e-08,2.165889049194968081e-19
4.046627047999999718e+02,0.000000000000000000e+00,3.904616470183321315e-08,0.000000000000000000e+00
4.046710795000000189e+02,0.000000000000000000e+00,3.906732675927725653e-08,0.000000000000000000e+00
4.046794441999999776e+02,0.000000000000000000e+00,3.908846354768762359e-08,0.000000000000000000e+00
4.046878090000000157e+02,3.500000000000000031e-12,3.910960058878852555e-08,1.368836020607598353e-19
4.046961736999999744e+02,0.000000000000000000e+00,3.913073737719889923e-08,0.000000000000000000e+00
4.047045684000000279e+02,1.800000000000000004e-12,3.915194997270986509e-08,7.047350995087775850e-20
4.047129431000000181e+02,3.150000000000000108e-11,3.917311203015376288e-08,1.233953028949843574e-18
4.047213078999999993e+02,0.000000000000000000e+00,3.919424907125451925e-08,0.000000000000000000e+00
4.047296726000000149e+02,0.000000000000000000e+00,3.921538585966503190e-08,0.000000000000000000e+00
4.047380372999999736e+02,0.000000000000000000e+00,3.923652264807540558e-08,0.000000000000000000e+00
4.047464019999999891e+02,1.110000000000000077e-11,3.925765943648591823e-08,4.357600197449937486e-19
4.047547768000000019e+02,2.969999999999999825e-11,3.927882174662021194e-08,1.166581005874620246e-18
4.047631415000000175e+02,1.721999999999999973e-11,3.929995853503072459e-08,6.767452859732290991e-19
4.047715061999999762e+02,0.000000000000000000e+00,3.932109532344109166e-08,0.000000000000000000e+00
4.047798708999999917e+02,7.349999999999999176e-12,3.934223211185160431e-08,2.891654060221092431e-19
4.047882356999999729e+02,0.000000000000000000e+00,3.936336915295236730e-08,0.000000000000000000e+00
4.047966003999999884e+02,1.385999999999999951e-11,3.938450594136287995e-08,5.458692523472895282e-19
4.048050051000000167e+02,0.000000000000000000e+00,3.940574380590723094e-08,0.000000000000000000e+00
4.048133697999999754e+02,0.000000000000000000e+00,3.942688059431759801e-08,0.000000000000000000e+00
4.048217346000000134e+02,1.290000000000000198e-11,3.944801763541849996e-08,5.088794274968987574e-19
4.048300992999999721e+02,2.955000000000000394e-11,3.946915442382887365e-08,1.166313513224143416e-18
4.048384639999999877e+02,0.000000000000000000e+00,3.949029121223938630e-08,0.000000000000000000e+00
4.048468386999999780e+02,2.057999999999999834e-11,3.951145326968329070e-08,8.131457082900820747e-19
4.048552035000000160e+02,0.000000000000000000e+00,3.953259031078419266e-08,0.000000000000000000e+00
4.048635681999999747e+02,0.000000000000000000e+00,3.955372709919455973e-08,0.000000000000000000e+00
4.048719328999999902e+02,0.000000000000000000e+00,3.957486388760507238e-08,0.000000000000000000e+00
4.048802976000000058e+02,2.760000000000000033e-11,3.959600067601558502e-08,1.092849618658030093e-18
4.048886724000000186e+02,0.000000000000000000e+00,3.961716298614987874e-08,0.000000000000000000e+00
4.048970370999999773e+02,0.000000000000000000e+00,3.963829977456025242e-08,0.000000000000000000e+00
4.049053718000000117e+02,1.679999999999999910e-12,3.965936075587045745e-08,6.662772606986236115e-20
4.049137365000000273e+02,5.180000000000000142e-12,3.968049754428097010e-08,2.055449772793754413e-19
4.049221013000000085e+02,3.250000000000000490e-12,3.970163458538173309e-08,1.290303124024906530e-19
4.049304660000000240e+02,1.845000000000000156e-11,3.972277137379224574e-08,7.328851318464669885e-19
4.049388407000000143e+02,0.000000000000000000e+00,3.974393343123614353e-08,0.000000000000000000e+00
4.049472053999999730e+02,1.385999999999999951e-11,3.976507021964651059e-08,5.511438732443006496e-19
4.049555702000000110e+02,0.000000000000000000e+00,3.978620726074741917e-08,0.000000000000000000e+00
4.049639349000000266e+02,0.000000000000000000e+00,3.980734404915793843e-08,0.000000000000000000e+00
4.049722995999999853e+02,2.212000000000000026e-11,3.982848083756830550e-08,8.810059961270108590e-19
4.049806643000000008e+02,1.203999999999999959e-11,3.984961762597881815e-08,4.797893962167849100e-19
4.049890391000000136e+02,1.708000000000000073e-11,3.987077993611310524e-08,6.809929213088118797e-19
4.049974037999999723e+02,1.273999999999999943e-11,3.989191672452347893e-08,5.082230190704291368e-19
4.050057385000000068e+02,2.067000000000000139e-11,3.991297770583368395e-08,8.250012491795822585e-19
4.050141032000000223e+02,0.000000000000000000e+00,3.993411449424419660e-08,0.000000000000000000e+00
4.050224680000000035e+02,2.043999999999999934e-11,3.995525153534496621e-08,8.166853413824510793e-19
4.050308327000000190e+02,0.000000000000000000e+00,3.997638832375547886e-08,0.000000000000000000e+00
4.050392074000000093e+02,0.000000000000000000e+00,3.999755038119937665e-08,0.000000000000000000e+00
4.050475721000000249e+02,0.000000000000000000e+00,4.001868716960988930e-08,0.000000000000000000e+00
4.050559069000000250e+02,6.369999999999999716e-12,4.003974840361034467e-08,2.550531973309978752e-19
4.050642715999999837e+02,2.535000000000000164e-11,4.006088519202071173e-08,1.015543439617725014e-18
4.050726362999999992e+02,1.889999999999999742e-11,4.008202198043122438e-08,7.575502154301500484e-19
4.050810109999999895e+02,1.560000000000000017e-12,4.010318403787512879e-08,6.256096709908520389e-20
4.050893758000000275e+02,1.679999999999999910e-12,4.012432107897603736e-08,6.740885941267974293e-20
4.050977105000000051e+02,0.000000000000000000e+00,4.014538206028610342e-08,0.000000000000000000e+00
4.051060752000000207e+02,0.000000000000000000e+00,4.016651884869661607e-08,0.000000000000000000e+00
4.051144398999999794e+02,2.576000000000000010e-11,4.018765563710698314e-08,1.035234009211875892e-18
4.051228047000000174e+02,1.189999999999999897e-11,4.020879267820788509e-08,4.784846328706738205e-19
4.051311794000000077e+02,0.000000000000000000e+00,4.022995473565178288e-08,0.000000000000000000e+00
